nombre,estilo,alcohol_%,min_IBU,max_IBU,astringencia,cuerpo,alcohol_gr/lt,amargor,dulzor,acidez,salado,frutado,lupulo,especias,malteado,opinion_aroma,opinion_apariencia,opinion_paladar,opinion_sabor,opinion_general
Berliner Weisse,Sour - Berliner Weisse,1.880895365663624,4.0,5.1643721699475655,5.6242644489111004,11.848223541289318,2.95919036871853,4.837744593939261,17.077211460653967,3.248726178529569,0.0,10.049419969024973,5.357609077530657,0.7277899188077648,21.433054540492442,17.66,193.69,83.38,49.31,116.25
Berliner Style Weisse,Sour - Berliner Weisse,1.391277959818145,4.0,5.1643721699475655,10.719564765890897,10.38468518544837,1.8506450545249378,3.1177940834024396,15.105171836603066,3.248726178529569,0.25644867651504943,7.763992808398152,3.141354394258355,0.0,15.16118995651484,17.11,197.64,65.83,41.45,106.6
Sour Wench,Sour - Berliner Weisse,2.090668071405333,4.0,5.1643721699475655,7.831416511844186,12.081444235811587,2.4935313615350623,4.049751416872773,28.839841203249712,3.248726178529569,0.24212269859539373,2.6344939027984164,3.141354394258355,1.1873312084081171,14.478384863229893,16.18,226.36,56.24,36.16,72.46
Berliner Kindl Weisse,Sour - Berliner Weisse,1.391277959818145,4.0,5.1643721699475655,11.058938898620816,9.336174898419824,2.817175228828637,3.4492450269696087,14.179852108870367,3.248726178529569,0.25644867651504943,8.37311127835632,2.5490751157208,0.7277899188077648,15.497943473099,15.77,171.34,59.89,41.37,85.31
Berliner Weisse,Sour - Berliner Weisse,1.887090156293815,4.0,5.1643721699475655,5.6242644489111004,14.693760316507879,3.2137146112046238,5.308554789647889,14.414358875624716,3.248726178529569,0.0,9.696960019928863,6.730480694676504,1.80456972454301,26.477229088459694,19.02,232.11,69.07,48.54,114.13
Ching Ching,Sour - Berliner Weisse,1.7122884407431775,4.0,5.1643721699475655,5.6242644489111004,10.88569472938018,1.8506450545249378,1.4224341221698584,20.291311518687213,3.248726178529569,0.0,10.27274672722405,8.40582292386723,0.0,16.490953663049375,16.35,182.21,60.61,42.12,86.68
La Folie,Sour - Flanders Oud Bruin,2.090668071405333,15.244987097043976,18.866781097410918,8.04826649909034,13.857272336903332,2.6628345085526486,1.9269971065697342,23.929103066294278,3.248726178529569,0.0,9.406399376002183,1.8151418920977893,2.0357491835536727,16.81654052877337,24.31,277.98,95.24,66.65,124.75
Monk's Café Flemish Sour Ale,Sour - Flanders Oud Bruin,1.880895365663624,15.244987097043976,18.866781097410918,7.609951191038274,11.612165120878489,2.6628345085526486,4.049751416872773,21.048309529118807,3.248726178529569,0.0,9.144271518324123,4.296909445325879,1.5295203545549634,14.132080891730638,19.29,253.7,75.95,50.7,104.27
The Dissident,Sour - Flanders Oud Bruin,2.4924729663274934,15.244987097043976,18.866781097410918,9.072280785264102,12.988115617874046,3.5402989559353912,2.7592108624575293,20.671857160184285,3.248726178529569,0.24212269859539373,9.406399376002183,3.646562964798009,2.7156966405223533,13.42896708589601,23.22,282.3,94.47,60.87,129.56
Goudenband,Sour - Flanders Oud Bruin,2.2097614547329045,15.244987097043976,18.866781097410918,9.457646565197065,14.279338897227225,3.637842478305298,4.325271587915327,25.794518938593924,3.248726178529569,0.0,9.737240430256357,3.646562964798009,1.1873312084081171,21.138787158747217,22.86,251.04,94.12,65.35,131.65
Madame Rose,Sour - Flanders Oud Bruin,2.103225369794684,15.244987097043976,18.866781097410918,5.6242644489111004,11.13103726982946,2.305639498985672,1.9269971065697342,12.216028023981872,3.248726178529569,0.0,8.37311127835632,2.5490751157208,2.412703365191268,7.537451375033265,21.48,229.8,87.71,58.86,130.24
Rosso E Marrone,Sour - Flanders Oud Bruin,2.4128318644209337,15.244987097043976,18.866781097410918,5.6242644489111004,15.100991956465052,4.4799921080408485,4.837744593939261,29.76166216726938,3.248726178529569,0.24212269859539373,11.025484323746484,6.483020695185389,4.298768908326792,19.64088100935314,24.56,217.73,95.34,67.71,136.49
Bacchus,Sour - Flanders Oud Bruin,1.7122884407431775,15.244987097043976,18.866781097410918,8.260783877249438,12.081444235811587,2.4935313615350623,2.7592108624575293,25.293969995665645,3.248726178529569,0.0,9.276942617594255,5.197167335375939,1.80456972454301,19.335654617833637,17.38,214.17,64.74,41.07,90.72
Haandbakk,Sour - Flanders Oud Bruin,2.2644544880628175,15.244987097043976,18.866781097410918,11.058938898620816,11.13103726982946,3.3289566665473465,2.3660960843065544,14.876951019452788,3.248726178529569,0.0,8.424896006905927,2.2052983212507966,2.412703365191268,7.977047602356142,23.95,271.96,93.13,66.32,131.75
Cuvee Freddy,Sour - Flanders Oud Bruin,2.2097614547329045,15.244987097043976,18.866781097410918,8.469223526266177,11.612165120878489,2.305639498985672,4.049751416872773,15.331426786726302,3.248726178529569,0.24212269859539373,8.160366117755128,3.8754940260110557,2.0357491835536727,12.345572625231842,23.65,235.04,74.78,53.72,121.0
Cherry Oud Bruin,Sour - Flanders Oud Bruin,2.4578437342773967,15.244987097043976,18.866781097410918,11.058938898620816,18.142314019559375,4.931912829305932,4.325271587915327,31.260920192377903,3.248726178529569,0.0,2.6344939027984164,5.031032876389189,4.125365508799354,32.633606617109265,21.41,212.11,74.29,53.68,98.92
Aardmonnik - Earthmonk,Sour - Flanders Oud Bruin,2.2097614547329045,15.244987097043976,18.866781097410918,9.457646565197065,15.699246707255375,3.5402989559353912,6.910454675405751,29.60923196729905,3.248726178529569,0.0,10.236125009912975,3.646562964798009,3.084230250631173,21.138787158747217,21.69,187.61,71.54,57.57,111.01
Madamin,Sour - Flanders Oud Bruin,1.9114980362871017,15.244987097043976,18.866781097410918,5.6242644489111004,12.988115617874046,3.437554834548538,4.325271587915327,22.335782024962352,3.248726178529569,0.0,9.777230004313598,6.354963460498692,3.084230250631173,18.719136029534212,21.34,250.07,69.07,47.63,119.1
Grande Dame Oud Bruin,Sour - Flanders Oud Bruin,2.1156293793471823,15.244987097043976,18.866781097410918,5.6242644489111004,15.100991956465052,4.416176332343763,5.308554789647889,26.125006413930222,3.248726178529569,0.24212269859539373,10.124836464513972,5.357609077530657,2.970362999067196,23.73019239053807,21.66,269.46,77.79,55.2,116.45
Old Growth,Sour - Flanders Oud Bruin,1.880895365663624,15.244987097043976,18.866781097410918,5.6242644489111004,12.311940977656077,3.5402989559353912,4.587370378004843,16.435182609223926,3.248726178529569,0.0,8.676085573893198,2.2052983212507966,2.571457470166379,13.42896708589601,17.39,202.31,53.4,40.17,55.3
Undressed,Sour - Flanders Oud Bruin,2.077953637806801,15.244987097043976,18.866781097410918,5.6242644489111004,16.283469153355345,3.9043362001893556,7.260621540657,21.235048909391033,3.248726178529569,0.24212269859539373,10.381238770722527,6.730480694676504,1.80456972454301,22.305991153609167,17.8,229.0,79.11,51.17,112.27
Oud Bruin Belgian Style Ale,Sour - Flanders Oud Bruin,1.9557388806563842,15.244987097043976,18.866781097410918,8.260783877249438,13.643215941765716,3.5402989559353912,6.910454675405751,26.289312688316247,3.248726178529569,0.0,8.915456327502273,6.089259978065907,3.38561420342039,27.542641733843467,17.92,226.36,69.07,35.56,73.16
Chunga's Old Bruin,Sour - Flanders Oud Bruin,2.2644544880628175,15.244987097043976,18.866781097410918,5.6242644489111004,19.37400707345262,4.602144207324479,3.1177940834024396,25.96007799410199,3.248726178529569,0.0,9.44886933488582,5.663272331533709,3.38561420342039,30.387592880109526,22.43,224.65,82.31,60.75,126.05
SoBro,Sour - Flanders Oud Bruin,1.9557388806563842,15.244987097043976,18.866781097410918,2.94655506562019,5.99223416247468,1.8506450545249378,2.3660960843065544,4.6278479013506635,4.955465151287332,0.0,4.304996907320438,1.8151418920977893,1.1873312084081171,3.5504338589281015,24.13,165.47,73.61,64.65,143.42
Oud Bruin,Sour - Flanders Oud Bruin,1.8000904413235699,15.244987097043976,18.866781097410918,8.87477152563721,14.279338897227225,2.817175228828637,3.1177940834024396,29.456326334831022,3.248726178529569,0.0,9.856356649796652,3.141354394258355,0.7277899188077648,20.245540104316028,18.53,213.92,67.07,46.06,97.39
Le Serpent,Sour - Flanders Oud Bruin,2.2097614547329045,15.244987097043976,18.866781097410918,9.072280785264102,5.271724434184825,1.8506450545249378,0.0,12.722915964991163,3.248726178529569,0.0,8.37311127835632,1.3577435385253342,3.4752697940882658,7.088087081464136,25.11,262.62,88.5,61.38,126.84
Duchesse De Bourgogne,Sour - Flanders Red Ale,1.9841968902981728,8.166515435635803,18.866781097410918,9.457646565197065,11.612165120878489,2.817175228828637,2.7592108624575293,23.580601560007523,3.248726178529569,0.0,8.577106703481,2.5490751157208,1.5295203545549634,9.652954329869544,21.34,300.44,90.18,59.87,113.93
Rodenbach Grand Cru,Sour - Flanders Red Ale,1.9557388806563842,8.166515435635803,18.866781097410918,9.072280785264102,12.081444235811587,2.95919036871853,1.4224341221698584,21.235048909391033,3.248726178529569,0.0,9.188864343810447,2.2052983212507966,1.80456972454301,15.497943473099,23.65,285.19,96.97,66.95,129.72
Cuvée Des Jacobins Rouge,Sour - Flanders Red Ale,1.880895365663624,8.166515435635803,18.866781097410918,5.6242644489111004,15.100991956465052,3.437554834548538,2.7592108624575293,21.972512610024264,3.248726178529569,0.0,9.44886933488582,2.2052983212507966,3.291000621985351,11.976025648684159,22.68,280.11,97.02,67.73,137.91
Red Poppy,Sour - Flanders Red Ale,2.0254423254650025,8.166515435635803,18.866781097410918,5.6242644489111004,17.228833657169137,3.09086081375192,4.325271587915327,19.71245754694946,3.248726178529569,0.24212269859539373,10.309137271095954,5.951178339031123,4.125365508799354,19.028425332686087,25.82,171.31,97.92,76.75,150.99
La Roja,Sour - Flanders Red Ale,2.1156293793471823,8.166515435635803,18.866781097410918,6.9145175456222185,10.12867175782307,2.4935313615350623,2.3660960843065544,15.77827261513887,3.248726178529569,0.24212269859539373,7.6443816850154995,4.679369802712833,2.970362999067196,8.830191030695419,21.82,268.3,81.88,54.27,111.64
Rodenbach Classic (Red),Sour - Flanders Red Ale,1.833188462901402,8.166515435635803,18.866781097410918,6.6710282684603355,10.12867175782307,2.4935313615350623,3.4492450269696087,20.291311518687213,7.934702263018479,0.24212269859539373,9.188864343810447,3.402780508869872,2.970362999067196,14.132080891730638,21.43,258.32,88.56,58.46,128.03
Rodenbach Caractère Rouge,Sour - Flanders Red Ale,2.090668071405333,8.166515435635803,18.866781097410918,5.6242644489111004,13.643215941765716,3.437554834548538,1.9269971065697342,16.86478191622568,3.248726178529569,0.25644867651504943,2.6344939027984164,3.8754940260110557,3.084230250631173,7.977047602356142,4.0,262.62,105.45,4.0,4.0
Cascade Kriek Ale,Sour - Flanders Red Ale,2.231992915170212,8.166515435635803,18.866781097410918,5.6242644489111004,11.612165120878489,3.3289566665473465,4.325271587915327,16.86478191622568,3.248726178529569,0.0,10.162173604390699,3.646562964798009,3.9338027681179426,13.78232538074586,22.99,250.34,93.08,63.25,135.93
Rodenbach Alexander,Sour - Flanders Red Ale,1.8963120248448866,8.166515435635803,18.866781097410918,10.013788754664356,11.13103726982946,2.4935313615350623,3.1177940834024396,24.956952489197985,3.248726178529569,0.0,10.124836464513972,3.141354394258355,2.412703365191268,5.670393474278421,25.88,291.48,112.97,4.0,164.72
Ichtegem's Grand Cru,Sour - Flanders Red Ale,2.0254423254650025,8.166515435635803,18.866781097410918,9.457646565197065,12.311940977656077,3.7307325074783257,2.3660960843065544,26.125006413930222,3.248726178529569,0.0,9.696960019928863,3.141354394258355,2.571457470166379,15.831752017832102,18.65,230.97,66.5,43.21,95.97
Barriquée (Sour Version),Sour - Flanders Red Ale,2.2097614547329045,8.166515435635803,18.866781097410918,5.6242644489111004,13.427053665314096,2.95919036871853,3.1177940834024396,23.405195521636042,3.248726178529569,0.24212269859539373,9.81693377789699,6.967454701121277,3.6417434590983646,16.490953663049375,21.19,230.97,74.59,53.45,110.7
Vichtenaar,Sour - Flanders Red Ale,1.816774403966961,8.166515435635803,18.866781097410918,9.831150151480623,12.53981996054226,3.637842478305298,3.1177940834024396,29.60923196729905,3.248726178529569,0.0,10.381238770722527,3.646562964798009,3.560497084412824,11.601905562985772,20.83,262.04,85.49,55.2,119.1
Verhaeghe Echte Kriek / Echte Kriekenbier,Sour - Flanders Red Ale,2.065078075882166,8.166515435635803,18.866781097410918,10.719564765890897,10.12867175782307,2.4935313615350623,1.4224341221698584,24.274602621976204,3.248726178529569,0.0,10.993250442745548,4.492427077293129,3.1907952037370624,13.42896708589601,19.77,241.42,71.66,49.3,101.2
Zoetzuur Flemish AleDe Proefbrouwerij (bvba Andelot),Sour - Flanders Red Ale,2.090668071405333,8.166515435635803,18.866781097410918,10.719564765890897,17.04243279588974,2.4935313615350623,1.9269971065697342,28.372213196148337,3.248726178529569,0.0,10.960844458234968,4.8586500028502595,3.9338027681179426,17.139571037782446,22.3,276.86,84.15,54.77,118.0
Michael,Sour - Flanders Red Ale,1.9841968902981728,8.166515435635803,18.866781097410918,9.831150151480623,14.693760316507879,5.031682693261546,4.325271587915327,24.44625506803823,3.248726178529569,0.0,9.895503386852086,4.296909445325879,2.970362999067196,12.710775206462102,21.01,232.2,65.59,45.64,95.86
La Roja - Grand Reserve,Sour - Flanders Red Ale,2.2097614547329045,8.166515435635803,18.866781097410918,5.6242644489111004,13.857272336903332,4.282421160205093,4.325271587915327,25.628320555925747,3.248726178529569,0.0,10.82945391024555,3.8754940260110557,3.999929804271772,18.719136029534212,23.5,253.01,87.43,62.81,126.97
La Roja Du Kriek,Sour - Flanders Red Ale,2.151958083825741,8.166515435635803,18.866781097410918,5.6242644489111004,12.988115617874046,2.817175228828637,2.3660960843065544,21.420821550421373,3.248726178529569,0.0,10.960844458234968,4.492427077293129,3.4752697940882658,12.345572625231842,23.56,262.62,88.5,55.2,148.69
Barriquée (Italy Version),Sour - Flanders Red Ale,2.2097614547329045,8.166515435635803,18.866781097410918,9.457646565197065,13.643215941765716,3.9043362001893556,4.587370378004843,21.235048909391033,3.248726178529569,0.25644867651504943,9.406399376002183,5.51283811991093,3.7193903720400394,17.139571037782446,23.93,287.1,93.72,64.47,139.28
Kriek Des Jacobins,Sour - Flanders Red Ale,1.7122884407431775,8.166515435635803,18.866781097410918,8.04826649909034,10.636966037108483,3.2137146112046238,2.3660960843065544,20.291311518687213,3.248726178529569,0.0,9.737240430256357,2.2052983212507966,2.571457470166379,15.831752017832102,16.35,262.62,60.61,39.22,79.71
La Luna Rossa,Sour - Flanders Red Ale,2.2097614547329045,8.166515435635803,18.866781097410918,9.831150151480623,12.76518049391889,3.2137146112046238,0.8139073594025554,14.876951019452788,3.248726178529569,0.0,9.053940195578823,2.5490751157208,1.80456972454301,7.537451375033265,16.35,135.55,70.86,48.35,79.71
Rodenbach Foederbier,Sour - Flanders Red Ale,1.9557388806563842,8.166515435635803,18.866781097410918,8.87477152563721,14.89824821065288,2.95919036871853,1.4224341221698584,18.72474704119196,3.248726178529569,0.0,6.994430814271215,1.3577435385253342,2.571457470166379,14.478384863229893,22.25,209.74,88.5,64.65,97.95
Ned,Sour - Flanders Red Ale,1.8282920643963567,8.166515435635803,18.866781097410918,5.6242644489111004,13.208712648825717,2.4935313615350623,3.1177940834024396,16.86478191622568,3.248726178529569,0.0,9.053940195578823,3.141354394258355,2.7156966405223533,9.245087189433425,22.08,275.3,73.99,54.24,119.1
Portsmouth Flanders Red - Maude,Sour - Flanders Red Ale,1.7122884407431775,8.166515435635803,18.866781097410918,5.6242644489111004,10.12867175782307,2.6628345085526486,1.9269971065697342,17.91204647162838,3.248726178529569,0.24212269859539373,8.676085573893198,2.5490751157208,1.1873312084081171,10.838917259992439,16.72,183.95,72.5,41.53,88.12
Tulach Leis,Sour - Flanders Red Ale,1.9700675745882383,8.166515435635803,18.866781097410918,4.73964588142597,8.212865361720686,2.817175228828637,0.0,11.958107898615038,3.248726178529569,0.0,6.394799018518897,3.8754940260110557,0.0,5.670393474278421,18.75,209.74,63.06,39.22,79.71
Leipziger Gose,Sour - Gose,1.7122884407431775,8.166515435635803,11.909231167742925,10.890305316267217,11.848223541289318,2.95919036871853,4.837744593939261,14.646701978515424,3.248726178529569,0.0,8.21442288635618,9.58409146763448,2.970362999067196,27.277938653244174,19.31,241.96,81.24,52.77,119.58
Gose,Sour - Gose,1.833188462901402,8.166515435635803,11.909231167742925,5.6242644489111004,13.208712648825717,2.95919036871853,4.325271587915327,11.958107898615038,3.248726178529569,0.0,7.880637832213808,8.497055095106328,3.865153981277116,24.844245307637085,20.78,230.89,94.5,61.55,139.35
Imperial Cherry Gose,Sour - Gose,2.24292898423617,8.166515435635803,11.909231167742925,5.6242644489111004,11.848223541289318,4.350366910443416,3.1177940834024396,17.077211460653967,3.248726178529569,0.0,10.796152803429376,5.809278023358512,0.7277899188077648,22.593808181980418,17.49,191.38,67.68,39.36,79.82
KBS (Kentucky Breakfast Stout),Stout - American Imperial,1.8000904413235699,15.244987097043976,28.734778167644148,4.419267399905917,11.612165120878489,2.4935313615350623,13.807676255582837,21.789536579719687,1.967249552577383,0.0,2.063662942166676,7.0823541245385915,3.7937658196437387,52.032835653728675,28.01,361.18,122.97,4.0,159.38
Bourbon County Brand Stout,Stout - American Imperial,1.8000904413235699,15.244987097043976,28.734778167644148,2.94655506562019,19.027323964738073,2.4935313615350623,9.76224978972957,22.874206495203428,3.080537786550051,0.0,6.474578838081377,3.402780508869872,4.0637272167023015,41.709863547800445,26.34,312.19,115.6,74.37,126.78
Ten FIDY,Stout - American Imperial,2.4578437342773967,15.244987097043976,28.734778167644148,2.508073501223426,24.171242201474104,4.4799921080408485,12.16903928624905,23.755233388452737,3.248726178529569,0.24212269859539373,4.304996907320438,6.850206486130786,2.7156966405223533,42.37181919462686,22.89,4.0,112.87,67.5,134.82
The Abyss,Stout - American Imperial,2.534166250768463,15.244987097043976,28.734778167644148,7.383555503836756,21.21417816736727,4.541942700739187,12.373493595932556,19.517275157034806,2.89906688164888,0.0,5.970656569082665,5.357609077530657,2.412703365191268,37.406176548389546,26.43,262.62,125.67,79.12,165.45
Bourbon County Brand Coffee Stout,Stout - American Imperial,1.8000904413235699,15.244987097043976,28.734778167644148,3.350851510206641,18.321495582445422,4.541942700739187,14.076289311297796,15.99897298323628,1.6467471689779891,0.0,3.0996701285044392,3.646562964798009,4.184996720985418,43.68262590365024,27.83,327.03,122.48,4.0,150.62
Speedway Stout,Stout - American Imperial,1.8000904413235699,15.244987097043976,28.734778167644148,4.082960794991765,23.568933457050782,4.717711627543931,12.16903928624905,19.906509178124654,0.7545783715221882,0.0,2.8773293904351105,5.031032876389189,3.291000621985351,41.48820987046898,25.06,4.0,114.96,72.59,147.03
CBS (Canadian Breakfast Stout),Stout - American Imperial,2.525963044357127,15.244987097043976,28.734778167644148,2.0246108242962784,11.612165120878489,2.4935313615350623,10.50673893756606,27.741381866300344,1.967249552577383,0.24212269859539373,3.0996701285044392,5.357609077530657,3.865153981277116,45.190872476461514,27.86,4.0,4.0,4.0,4.0
Storm King Stout,Stout - American Imperial,2.3264254737866508,15.244987097043976,28.734778167644148,3.350851510206641,19.201167408875996,3.09086081375192,15.665707060427838,15.555775000677786,4.068129216545037,0.0,5.5951954700022,11.37281384136989,2.7156966405223533,32.633606617109265,22.11,340.28,97.62,63.13,127.58
Yeti,Stout - American Imperial,2.365736765570397,15.244987097043976,28.734778167644148,6.420896003544015,11.612165120878489,4.660701916559241,7.429947679863542,22.874206495203428,4.068129216545037,0.0,3.496868842823803,12.57871228640935,2.8480170322671268,44.3317156268971,24.25,330.0,112.45,70.79,146.06
Choklat (Blackwater Series),Stout - American Imperial,2.4128318644209337,15.244987097043976,28.734778167644148,2.0246108242962784,11.612165120878489,3.8194319609535374,9.50123218535832,27.422710358351658,1.967249552577383,0.0,3.496868842823803,5.663272331533709,3.560497084412824,46.888515741749586,26.72,289.37,100.3,67.56,124.72
Péché Mortel,Stout - American Imperial,2.365736765570397,15.244987097043976,28.734778167644148,5.6242644489111004,22.80163847801598,4.212179963646587,7.429947679863542,18.523534419962044,1.967249552577383,0.0,3.496868842823803,8.219469192630816,4.3531429149455665,43.68262590365024,25.61,360.57,124.6,69.77,156.86
World Wide Stout,Stout - American Imperial,1.8000904413235699,15.244987097043976,28.734778167644148,3.7280164503181186,20.223813337546396,2.4935313615350623,12.673809313012951,26.125006413930222,5.038777635381669,0.0,7.822674940936417,5.951178339031123,3.7937658196437387,40.596454271981194,22.57,289.31,96.76,62.03,99.86
Oak Aged Yeti Imperial Stout,Stout - American Imperial,2.365736765570397,15.244987097043976,28.734778167644148,6.420896003544015,21.69829276760517,4.660701916559241,10.016536541010803,20.860585211255724,3.248726178529569,0.0,4.578182286744455,5.51283811991093,3.6417434590983646,35.054547409264835,23.76,4.0,106.3,66.02,126.86
Cappuccino Stout,Stout - American Imperial,2.3363966148403703,15.244987097043976,28.734778167644148,3.350851510206641,21.376337082189856,4.139465095559717,14.51240018800729,14.646701978515424,2.7015947410705374,0.24212269859539373,2.6344939027984164,6.967454701121277,1.1873312084081171,37.63783835158236,19.26,228.54,75.18,51.42,106.23
Imperial Biscotti Break,Stout - American Imperial,2.542303906808314,15.244987097043976,28.734778167644148,5.046204725642189,19.886696371387945,4.541942700739187,12.574526443271319,17.91204647162838,2.7015947410705374,0.24212269859539373,3.84607784333007,5.51283811991093,4.603653193548376,46.888515741749586,23.72,246.57,90.79,60.47,136.13
Hunahpu's Imperial Stout,Stout - American Imperial,2.431076161540776,15.244987097043976,28.734778167644148,2.94655506562019,19.027323964738073,4.064075980214177,9.890203958886604,16.86478191622568,3.080537786550051,0.0,4.578182286744455,1.8151418920977893,1.80456972454301,28.590947905513392,25.54,4.0,125.55,78.03,155.86
Black Tuesday,Stout - American Imperial,1.8000904413235699,15.244987097043976,28.734778167644148,2.0246108242962784,19.201167408875996,2.4935313615350623,7.429947679863542,26.7785806581364,4.18226343533741,0.24212269859539373,6.994430814271215,1.8151418920977893,4.405979215185049,39.92209433939063,26.85,339.55,116.68,75.62,139.3
Miles Davis' Bitches Brew,Stout - American Imperial,2.3163556316511933,15.244987097043976,28.734778167644148,7.831416511844186,20.223813337546396,3.437554834548538,11.201746890424356,22.695576184187807,5.5644935347386975,0.0,5.88014152801815,7.305570502941436,3.560497084412824,36.47331179101558,21.71,323.57,93.13,60.66,130.82
Espresso Oak Aged Yeti Imperial Stout,Stout - American Imperial,2.365736765570397,15.244987097043976,28.734778167644148,2.94655506562019,11.612165120878489,3.9857857214660615,13.716914139792472,16.650786299860403,2.2422562838215,0.0,2.6344939027984164,7.929453951143365,3.291000621985351,43.24758966383423,23.51,4.0,99.76,63.97,123.8
Warlock,Stout - American Imperial,2.275048758759736,15.244987097043976,28.734778167644148,2.0246108242962784,15.501444703323086,3.3289566665473465,6.543157707662749,13.462590536755249,0.7545783715221882,0.25644867651504943,8.476148186154015,3.646562964798009,1.80456972454301,27.806276358307443,17.52,292.64,80.81,55.2,119.1
Chocolate Oak Aged Yeti,Stout - American Imperial,2.365736765570397,15.244987097043976,28.734778167644148,6.163531770765961,11.612165120878489,4.350366910443416,12.574526443271319,25.461473946540305,2.2422562838215,0.0,3.6765935723536494,7.929453951143365,5.1695444602401075,42.37181919462686,22.14,360.01,95.8,58.87,112.07
Double Stout,Stout - American Imperial,2.2959118687418303,15.244987097043976,28.734778167644148,5.6242644489111004,11.612165120878489,4.416176332343763,14.339629294279499,18.72474704119196,2.48441290931645,0.0,4.578182286744455,8.935498791486705,3.291000621985351,37.406176548389546,21.28,324.63,92.93,59.94,127.76
Abraxas,Stout - American Imperial,2.542303906808314,15.244987097043976,28.734778167644148,2.508073501223426,11.612165120878489,5.432914956764488,10.386356239521698,21.048309529118807,1.967249552577383,0.25644867651504943,3.0996701285044392,5.031032876389189,1.80456972454301,39.92209433939063,23.56,286.44,124.6,66.66,148.69
Beer Geek Brunch Weasel,Stout - American Imperial,2.4924729663274934,15.244987097043976,28.734778167644148,5.046204725642189,11.612165120878489,4.212179963646587,15.018161083221575,24.44625506803823,3.948784066142925,0.24212269859539373,5.787480160538131,5.51283811991093,3.7193903720400394,50.207226821873206,24.02,353.76,109.84,69.14,135.52
Chocolate Rain,Stout - American Imperial,1.8000904413235699,15.244987097043976,28.734778167644148,3.350851510206641,21.21417816736727,2.4935313615350623,7.758195835597342,20.291311518687213,2.7015947410705374,0.0,4.159311677592139,2.5490751157208,4.125365508799354,30.89264914131268,26.9,281.59,95.91,70.66,141.95
Brewer's Reserve Bourbon Barrel Stout,Stout - American Imperial,2.483925456982987,15.244987097043976,28.734778167644148,4.419267399905917,22.01718452884306,2.4935313615350623,7.595738855836922,16.435182609223926,2.2422562838215,0.0,3.0996701285044392,4.296909445325879,3.7937658196437387,36.70747489337338,23.78,252.68,85.45,61.09,120.58
Dark Truth,Stout - American Imperial,2.3848371367933625,15.244987097043976,28.734778167644148,4.082960794991765,22.175512216065027,4.064075980214177,11.313387799590103,21.6056450798604,4.2916857012120655,0.0,6.7051713132347714,7.195023066402919,3.6417434590983646,36.70747489337338,19.38,329.71,78.36,51.9,108.44
Big Bear Black Stout,Stout - American Imperial,2.220937945616435,15.244987097043976,28.734778167644148,5.046204725642189,19.71675289087938,3.9857857214660615,12.373493595932556,17.28811508343942,3.692001124863519,0.0,4.8307887960272575,8.850041736020563,2.571457470166379,33.36769612584003,22.08,325.71,93.28,62.23,136.52
Mokah,Stout - American Imperial,2.4128318644209337,15.244987097043976,28.734778167644148,2.94655506562019,11.612165120878489,3.7307325074783257,12.966943845630832,23.580601560007523,1.258247967888563,0.0,0.7696829199719194,5.357609077530657,2.571457470166379,39.92209433939063,24.26,262.62,91.76,61.16,114.82
Speedway Stout - Bourbon Barrel-Aged,Stout - American Imperial,1.8000904413235699,15.244987097043976,28.734778167644148,4.73964588142597,18.852456444948366,2.4935313615350623,11.96099380484574,20.4821059548237,3.5530252955089625,0.0,3.6765935723536494,5.031032876389189,3.084230250631173,44.547171461867265,27.13,346.47,116.05,74.84,154.59
Ten FIDY - Bourbon Barrel Aged,Stout - American Imperial,1.8000904413235699,15.244987097043976,28.734778167644148,2.0246108242962784,24.171242201474104,2.4935313615350623,11.088966415586487,22.335782024962352,1.258247967888563,0.0,2.8773293904351105,4.8586500028502595,4.405979215185049,43.46534156416384,24.13,325.24,124.6,55.2,4.0
Imperial Eclipse Stout - Elijah Craig (12 Year),Stout - American Imperial,1.8000904413235699,15.244987097043976,28.734778167644148,2.0246108242962784,20.887430702237612,5.07994155176321,7.260621540657,21.420821550421373,1.967249552577383,0.0,2.365883054630727,2.2052983212507966,2.970362999067196,36.00304736486323,27.05,272.59,110.82,77.06,162.0
Speedway Stout - Vietnamese Coffee,Stout - American Imperial,1.8000904413235699,15.244987097043976,28.734778167644148,3.7280164503181186,11.612165120878489,3.9857857214660615,7.429947679863542,17.497531196584656,1.967249552577383,0.0,1.715376104021486,5.809278023358512,3.6417434590983646,50.207226821873206,21.34,360.57,114.74,50.85,130.84
Bourbon County Brand Vanilla Stout,Stout - American Imperial,1.8000904413235699,15.244987097043976,28.734778167644148,3.7280164503181186,11.612165120878489,2.4935313615350623,8.672132239473815,21.235048909391033,1.6467471689779891,0.24212269859539373,2.063662942166676,5.031032876389189,1.80456972454301,41.48820987046898,26.27,298.2,112.32,71.39,136.74
Chocolate Stout,Stout - American,1.9264602169602036,4.0,41.243875920059295,3.350851510206641,11.612165120878489,2.6628345085526486,13.987352211461767,27.262536971055333,2.48441290931645,0.0,3.305262088928795,9.18573096054943,2.970362999067196,43.68262590365024,24.79,344.72,95.08,64.96,130.59
Obsidian Stout,Stout - American,2.0118791087712244,4.0,41.243875920059295,4.419267399905917,19.54586257676019,4.212179963646587,15.182794988274182,20.860585211255724,3.5530252955089625,0.0,4.006630060993962,10.2508401873184,2.235851773135148,41.26604715793633,22.19,340.37,96.45,65.32,143.42
